NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042		26	-0.43463865	-1.2050669	0.20699708	0.28268033	1.0	315	tags=15%, list=2%, signal=16%	
LEUKOCYTE HOMEOSTASIS%GOBP%GO:0001776	LEUKOCYTE HOMEOSTASIS%GOBP%GO:0001776		21	-0.47370598	-1.2045629	0.21025641	0.28319708	1.0	2341	tags=24%, list=15%, signal=28%	
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063		19	-0.4786009	-1.2044337	0.21938775	0.28317183	1.0	2375	tags=32%, list=16%, signal=37%	
IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS	IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS		43	-0.3907484	-1.2041974	0.15189873	0.2832698	1.0	353	tags=9%, list=2%, signal=9%	
LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651	LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651		24	-0.44799128	-1.2040153	0.18817204	0.28330845	1.0	4332	tags=50%, list=29%, signal=70%	
ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631	ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631		24	-0.4500458	-1.2032598	0.21066667	0.28413528	1.0	2717	tags=42%, list=18%, signal=51%	
VIRAL LIFE CYCLE%GOBP%GO:0019058	VIRAL LIFE CYCLE%GOBP%GO:0019058		123	-0.3226261	-1.2029508	0.086666666	0.28436634	1.0	4149	tags=37%, list=27%, signal=50%	
NUCLEAR ENVELOPE ORGANIZATION%GOBP%GO:0006998	NUCLEAR ENVELOPE ORGANIZATION%GOBP%GO:0006998		69	-0.36280718	-1.201981	0.12785389	0.28551406	1.0	4418	tags=41%, list=29%, signal=57%	
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336	LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336		18	-0.48134896	-1.20074	0.2408377	0.28709805	1.0	1151	tags=28%, list=8%, signal=30%	
NUCLEOPHAGY%GOBP%GO:0044804	NUCLEOPHAGY%GOBP%GO:0044804		16	-0.5030874	-1.1998452	0.21985815	0.2881419	1.0	497	tags=13%, list=3%, signal=13%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330		77	-0.3564819	-1.1979071	0.13197969	0.2908293	1.0	4521	tags=45%, list=30%, signal=64%	
THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384	THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384		30	-0.43699473	-1.197092	0.20527859	0.29172015	1.0	1151	tags=23%, list=8%, signal=25%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		30	-0.4254622	-1.1963862	0.2231884	0.29248887	1.0	2341	tags=37%, list=15%, signal=43%	
TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350		35	-0.41217706	-1.1956161	0.1875	0.29327607	1.0	4395	tags=60%, list=29%, signal=84%	
REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903311	REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903311		88	-0.33595264	-1.1942662	0.12437811	0.29505596	1.0	4327	tags=27%, list=28%, signal=38%	
TRANSPORT OF VIRUS%GOBP%GO:0046794	TRANSPORT OF VIRUS%GOBP%GO:0046794		51	-0.376643	-1.1929759	0.17602997	0.2966741	1.0	4506	tags=47%, list=30%, signal=67%	
NEGATIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:1901799	NEGATIVE REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:1901799		22	-0.4649628	-1.1928896	0.20708446	0.29657817	1.0	3853	tags=41%, list=25%, signal=55%	
POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE I PROMOTER%GOBP%GO:0045943	POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE I PROMOTER%GOBP%GO:0045943		20	-0.46570188	-1.1927534	0.22524753	0.29654834	1.0	2872	tags=25%, list=19%, signal=31%	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY		38	-0.40595424	-1.1921755	0.17027864	0.29711878	1.0	1159	tags=34%, list=8%, signal=37%	
ACTIVATED TLR4 SIGNALLING%REACTOME DATABASE ID RELEASE 61%166054	ACTIVATED TLR4 SIGNALLING%REACTOME DATABASE ID RELEASE 61%166054		113	-0.32389465	-1.1919056	0.0797546	0.29726163	1.0	3808	tags=33%, list=25%, signal=43%	
REGULATION OF DNA-DEPENDENT DNA REPLICATION%GOBP%GO:0090329	REGULATION OF DNA-DEPENDENT DNA REPLICATION%GOBP%GO:0090329		36	-0.41607022	-1.1918913	0.18394649	0.2970588	1.0	788	tags=19%, list=5%, signal=20%	
JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.2	JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.2		18	-0.4804932	-1.191823	0.23514211	0.29694256	1.0	2452	tags=33%, list=16%, signal=40%	
GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658	GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658		26	-0.44703084	-1.1916134	0.22478387	0.29702762	1.0	2431	tags=35%, list=16%, signal=41%	
DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488	DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488		18	-0.48492488	-1.1912229	0.2386059	0.2973862	1.0	4059	tags=33%, list=27%, signal=45%	
FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337	FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337		29	-0.4340575	-1.1908984	0.19277108	0.29762837	1.0	1151	tags=21%, list=8%, signal=22%	
CELLULAR COMPONENT DISASSEMBLY INVOLVED IN EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0006921	CELLULAR COMPONENT DISASSEMBLY INVOLVED IN EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0006921		23	-0.44714752	-1.1900889	0.23848239	0.29853132	1.0	2913	tags=30%, list=19%, signal=38%	
MYD88-INDEPENDENT TLR3 TLR4 CASCADE%REACTOME%R-HSA-166166.1	MYD88-INDEPENDENT TLR3 TLR4 CASCADE%REACTOME%R-HSA-166166.1		98	-0.33680433	-1.1900567	0.09392265	0.29834512	1.0	3614	tags=31%, list=24%, signal=40%	
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707	NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707		15	-0.50086766	-1.187861	0.24460432	0.30132797	1.0	2341	tags=47%, list=15%, signal=55%	
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250	NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250		61	-0.36854437	-1.1874821	0.17083333	0.3016563	1.0	2341	tags=38%, list=15%, signal=44%	
DENDRITIC CELL CHEMOTAXIS%GOBP%GO:0002407	DENDRITIC CELL CHEMOTAXIS%GOBP%GO:0002407		15	-0.5021643	-1.1873784	0.25685784	0.3016057	1.0	2208	tags=27%, list=15%, signal=31%	
MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943		25	-0.44175887	-1.187034	0.23988439	0.3018725	1.0	4332	tags=48%, list=29%, signal=67%	
IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS	IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS		33	-0.41880155	-1.1864768	0.20496894	0.30247986	1.0	3276	tags=30%, list=22%, signal=39%	
TRIF-MEDIATED TLR3 TLR4 SIGNALING%REACTOME DATABASE ID RELEASE 61%937061	TRIF-MEDIATED TLR3 TLR4 SIGNALING%REACTOME DATABASE ID RELEASE 61%937061		98	-0.33680433	-1.1857444	0.12755102	0.3033657	1.0	3614	tags=31%, list=24%, signal=40%	
SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)%REACTOME%R-HSA-162710.3	SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)%REACTOME%R-HSA-162710.3		15	-0.4948899	-1.185192	0.24703088	0.30398786	1.0	4214	tags=40%, list=28%, signal=55%	
ONCOGENE INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 61%2559585	ONCOGENE INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 61%2559585		30	-0.42312416	-1.1836491	0.209375	0.30612338	1.0	2105	tags=27%, list=14%, signal=31%	
NEGATIVE REGULATION OF DNA-DEPENDENT DNA REPLICATION%GOBP%GO:2000104	NEGATIVE REGULATION OF DNA-DEPENDENT DNA REPLICATION%GOBP%GO:2000104		17	-0.48577785	-1.1821603	0.2536946	0.30812728	1.0	448	tags=18%, list=3%, signal=18%	
RNA SECONDARY STRUCTURE UNWINDING%GOBP%GO:0010501	RNA SECONDARY STRUCTURE UNWINDING%GOBP%GO:0010501		36	-0.40203676	-1.1814097	0.19090909	0.30905035	1.0	3129	tags=25%, list=21%, signal=31%	
PROTEIN HOMOTRIMERIZATION%GOBP%GO:0070207	PROTEIN HOMOTRIMERIZATION%GOBP%GO:0070207		15	-0.49176913	-1.1802168	0.24761905	0.3106059	1.0	3057	tags=53%, list=20%, signal=67%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018393	INTERNAL PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:0018393		64	-0.35979727	-1.179979	0.12227074	0.3107608	1.0	5223	tags=47%, list=34%, signal=71%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		30	-0.4254622	-1.1797564	0.1918239	0.310832	1.0	2341	tags=37%, list=15%, signal=43%	
POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639	POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639		17	-0.48477688	-1.1795709	0.24939467	0.31086788	1.0	2984	tags=35%, list=20%, signal=44%	
POSITIVE REGULATION OF DNA REPAIR%GOBP%GO:0045739	POSITIVE REGULATION OF DNA REPAIR%GOBP%GO:0045739		38	-0.3980165	-1.1793717	0.20141342	0.310908	1.0	2452	tags=21%, list=16%, signal=25%	
REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680	REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680		56	-0.36504275	-1.178121	0.17307693	0.312587	1.0	2555	tags=32%, list=17%, signal=38%	
TNFSF8%IOB%TNFSF8	TNFSF8%IOB%TNFSF8		19	-0.46559194	-1.1763287	0.25721785	0.31514063	1.0	1439	tags=16%, list=9%, signal=17%	
HISTIDINE, LYSINE, PHENYLALANINE, TYROSINE, PROLINE AND TRYPTOPHAN CATABOLISM%REACTOME DATABASE ID RELEASE 61%6788656	HISTIDINE, LYSINE, PHENYLALANINE, TYROSINE, PROLINE AND TRYPTOPHAN CATABOLISM%REACTOME DATABASE ID RELEASE 61%6788656		34	-0.41472638	-1.1760542	0.18991098	0.31532404	1.0	3054	tags=29%, list=20%, signal=37%	
HISTONE ACETYLATION%GOBP%GO:0016573	HISTONE ACETYLATION%GOBP%GO:0016573		64	-0.35979727	-1.1760461	0.15246637	0.3151036	1.0	5223	tags=47%, list=34%, signal=71%	
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224	TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002224		84	-0.34204173	-1.1756792	0.15343915	0.31543913	1.0	2197	tags=24%, list=14%, signal=28%	
REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051569	REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051569		15	-0.5015138	-1.175246	0.24257426	0.31587347	1.0	2984	tags=33%, list=20%, signal=41%	
BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY		26	-0.4400109	-1.175044	0.2173913	0.31591755	1.0	1887	tags=38%, list=12%, signal=44%	
CITRATE METABOLIC PROCESS%GOBP%GO:0006101	CITRATE METABOLIC PROCESS%GOBP%GO:0006101		31	-0.4183465	-1.1746421	0.21428572	0.31626502	1.0	4395	tags=65%, list=29%, signal=91%	
TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.1	TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.1		98	-0.33680433	-1.1745461	0.13297872	0.3161805	1.0	3614	tags=31%, list=24%, signal=40%	
VACUOLE ORGANIZATION%GOBP%GO:0007033	VACUOLE ORGANIZATION%GOBP%GO:0007033		80	-0.33867025	-1.1744534	0.15517241	0.31608337	1.0	1675	tags=13%, list=11%, signal=14%	
PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY		43	-0.3907484	-1.174139	0.16541353	0.31632096	1.0	353	tags=9%, list=2%, signal=9%	
MONOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046364	MONOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046364		41	-0.39104348	-1.1734288	0.17449665	0.31715748	1.0	3660	tags=34%, list=24%, signal=45%	
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175		24	-0.45116517	-1.1733057	0.24793388	0.31709567	1.0	4820	tags=46%, list=32%, signal=67%	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		35	-0.40389574	-1.1732525	0.21470588	0.31694755	1.0	1369	tags=26%, list=9%, signal=28%	
SINGLE-ORGANISM MEMBRANE FUSION%GOBP%GO:0044801	SINGLE-ORGANISM MEMBRANE FUSION%GOBP%GO:0044801		99	-0.33137307	-1.1723756	0.13736264	0.31807068	1.0	3347	tags=26%, list=22%, signal=33%	
RESPONSE TO EXOGENOUS DSRNA%GOBP%GO:0043330	RESPONSE TO EXOGENOUS DSRNA%GOBP%GO:0043330		16	-0.48891002	-1.1713737	0.26700252	0.31936142	1.0	937	tags=31%, list=6%, signal=33%	
REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902108	REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902108		16	-0.47728413	-1.1709846	0.25757575	0.319754	1.0	3164	tags=31%, list=21%, signal=39%	
FAS (CD95) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FAS (CD95) SIGNALING PATHWAY	FAS (CD95) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FAS (CD95) SIGNALING PATHWAY		35	-0.41410592	-1.1705835	0.23101266	0.32012627	1.0	3050	tags=31%, list=20%, signal=39%	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK		40	-0.39449212	-1.170519	0.204947	0.31997478	1.0	1159	tags=33%, list=8%, signal=35%	
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY		63	-0.35791472	-1.1690891	0.19742489	0.32198736	1.0	3343	tags=29%, list=22%, signal=36%	
ST_FAS_SIGNALING_PATHWAY%MSIGDB_C2%ST_FAS_SIGNALING_PATHWAY	ST_FAS_SIGNALING_PATHWAY%MSIGDB_C2%ST_FAS_SIGNALING_PATHWAY		60	-0.35609013	-1.1683478	0.17695473	0.32286668	1.0	3179	tags=28%, list=21%, signal=36%	
PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY		42	-0.38311273	-1.1672455	0.20357142	0.3242843	1.0	1474	tags=17%, list=10%, signal=18%	
SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0071173	SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0071173		15	-0.5059246	-1.1671387	0.26631853	0.3241981	1.0	5082	tags=73%, list=33%, signal=110%	
PHAGOSOME ACIDIFICATION%GOBP%GO:0090383	PHAGOSOME ACIDIFICATION%GOBP%GO:0090383		23	-0.44039083	-1.1656246	0.26149425	0.326249	1.0	4467	tags=43%, list=29%, signal=61%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		64	-0.35628992	-1.1646287	0.15625	0.3275295	1.0	3157	tags=30%, list=21%, signal=37%	
REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043122	REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043122		200	-0.301818	-1.1645709	0.07368421	0.32739025	1.0	2829	tags=27%, list=19%, signal=33%	
TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME%R-HSA-452723.2	TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME%R-HSA-452723.2		27	-0.42785802	-1.1643683	0.23579545	0.32746762	1.0	2055	tags=33%, list=14%, signal=38%	
PROCESSING OF INTRONLESS PRE-MRNAS%REACTOME%R-HSA-77595.2	PROCESSING OF INTRONLESS PRE-MRNAS%REACTOME%R-HSA-77595.2		19	-0.4648768	-1.164153	0.24109589	0.32756758	1.0	5586	tags=53%, list=37%, signal=83%	
DENDRITIC CELL MIGRATION%GOBP%GO:0036336	DENDRITIC CELL MIGRATION%GOBP%GO:0036336		16	-0.48543677	-1.1635084	0.25490198	0.32831112	1.0	2208	tags=25%, list=15%, signal=29%	
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331	SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331		106	-0.32846418	-1.1631503	0.098265894	0.3286245	1.0	4521	tags=42%, list=30%, signal=59%	
KSRP (KHSRP) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 61%450604	KSRP (KHSRP) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 61%450604		17	-0.48386493	-1.1631483	0.2562189	0.32838246	1.0	649	tags=18%, list=4%, signal=18%	
CELL-CELL RECOGNITION%GOBP%GO:0009988	CELL-CELL RECOGNITION%GOBP%GO:0009988		23	-0.44013914	-1.1628789	0.25561798	0.32855675	1.0	796	tags=13%, list=5%, signal=14%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2		15	-0.49916294	-1.1625139	0.23677582	0.32886806	1.0	1909	tags=40%, list=13%, signal=46%	
OLIGOSACCHARIDE-LIPID INTERMEDIATE BIOSYNTHETIC PROCESS%GOBP%GO:0006490	OLIGOSACCHARIDE-LIPID INTERMEDIATE BIOSYNTHETIC PROCESS%GOBP%GO:0006490		19	-0.45928386	-1.1623837	0.23737374	0.3288319	1.0	4059	tags=32%, list=27%, signal=43%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GOBP%GO:0072431	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GOBP%GO:0072431		59	-0.35716626	-1.1617603	0.17391305	0.32958594	1.0	3205	tags=32%, list=21%, signal=41%	
PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072662	PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072662		16	-0.48047632	-1.1605496	0.26760563	0.33129004	1.0	5329	tags=56%, list=35%, signal=87%	
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698	NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698		57	-0.35744256	-1.1604027	0.18146718	0.3312609	1.0	2040	tags=26%, list=13%, signal=30%	
IFN-ALPHA%IOB%IFN-ALPHA	IFN-ALPHA%IOB%IFN-ALPHA		37	-0.40011507	-1.1589767	0.21794872	0.3332474	1.0	2723	tags=32%, list=18%, signal=39%	
PROTEIN TETRAMERIZATION%GOBP%GO:0051262	PROTEIN TETRAMERIZATION%GOBP%GO:0051262		83	-0.33663413	-1.1567849	0.12962963	0.3364017	1.0	2150	tags=28%, list=14%, signal=32%	
VESICLE FUSION%GOBP%GO:0006906	VESICLE FUSION%GOBP%GO:0006906		78	-0.33560205	-1.1566488	0.19444445	0.33637264	1.0	1213	tags=13%, list=8%, signal=14%	
FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006633	FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006633		50	-0.3679885	-1.1564428	0.2266187	0.3364373	1.0	1622	tags=26%, list=11%, signal=29%	
REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000779	REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000779		40	-0.39144245	-1.1543926	0.2181208	0.33953497	1.0	2924	tags=35%, list=19%, signal=43%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GOBP%GO:0072413	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GOBP%GO:0072413		59	-0.35716626	-1.1533325	0.18250951	0.34099987	1.0	3205	tags=32%, list=21%, signal=41%	
POSITIVE REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:2000516	POSITIVE REGULATION OF CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:2000516		20	-0.45797682	-1.1517364	0.26345608	0.34331474	1.0	2383	tags=45%, list=16%, signal=53%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA DAMAGE CHECKPOINT%GOBP%GO:1902402	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA DAMAGE CHECKPOINT%GOBP%GO:1902402		59	-0.35716626	-1.1509017	0.19117647	0.34440732	1.0	3205	tags=32%, list=21%, signal=41%	
INTRACELLULAR SIGNAL TRANSDUCTION INVOLVED IN G1 DNA DAMAGE CHECKPOINT%GOBP%GO:1902400	INTRACELLULAR SIGNAL TRANSDUCTION INVOLVED IN G1 DNA DAMAGE CHECKPOINT%GOBP%GO:1902400		59	-0.35716626	-1.1489247	0.19011407	0.34742868	1.0	3205	tags=32%, list=21%, signal=41%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I		64	-0.34472305	-1.1482183	0.17977528	0.3483395	1.0	3343	tags=28%, list=22%, signal=36%	
FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568	FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568		101	-0.32504615	-1.1482074	0.16770187	0.34809688	1.0	1470	tags=18%, list=10%, signal=20%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403		59	-0.35716626	-1.1478148	0.21544716	0.34846964	1.0	3205	tags=32%, list=21%, signal=41%	
NEGATIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903038	NEGATIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903038		55	-0.3617481	-1.1473821	0.18828452	0.34892637	1.0	2341	tags=36%, list=15%, signal=43%	
POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635	POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635		30	-0.4185979	-1.1468077	0.2451613	0.34959674	1.0	2598	tags=50%, list=17%, signal=60%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977		58	-0.35736573	-1.14669	0.21259843	0.34955874	1.0	3205	tags=33%, list=21%, signal=41%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072663	ESTABLISHMENT OF PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072663		16	-0.48047632	-1.1464926	0.25831202	0.3496341	1.0	5329	tags=56%, list=35%, signal=87%	
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664	NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664		33	-0.39993492	-1.1459184	0.23972602	0.3502991	1.0	2341	tags=36%, list=15%, signal=43%	
PROTEIN DEACYLATION%GOBP%GO:0035601	PROTEIN DEACYLATION%GOBP%GO:0035601		40	-0.38238126	-1.1457644	0.23913044	0.35030285	1.0	4294	tags=30%, list=28%, signal=42%	
