GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032707	negative regulation of interleukin-23 production	0.020033180182966567	0.020033180182966567	+1	TLR4
GO:1902947	regulation of tau-protein kinase activity	0.020033180182966567	0.020033180182966567	+1	RB1
GO:0032497	detection of lipopolysaccharide	0.020033180182966567	0.020033180182966567	+1	TLR4
GO:0097061	dendritic spine organization	0.020033180182966567	0.020033180182966567	+1	PTEN
GO:0032703	negative regulation of interleukin-2 production	0.020033180182966567	0.020033180182966567	+1	NAV3
GO:0072698	protein localization to microtubule cytoskeleton	0.020033180182966567	0.020033180182966567	+1	APC
GO:1903971	positive regulation of response to macrophage colony-stimulating factor	0.020033180182966567	0.020033180182966567	+1	TLR4
GO:0034333	adherens junction assembly	0.020033180182966567	0.020033180182966567	+1	CTNNB1
GO:0035249	synaptic transmission, glutamatergic	0.020040056907441504	0.020040056907441504	+1	TSHZ3,LRRK2,MIR142
GO:0010824	regulation of centrosome duplication	0.020048091421919535	0.020048091421919535	+1	NPM1,BRCA1
GO:0098534	centriole assembly	0.020048091421919535	0.020048091421919535	+1	NPM1,BRCA1
GO:0050657	nucleic acid transport	0.0200504709999153	0.0200504709999153	+1	NPM1,U2AF1,SETD2,TGFBR2
GO:0097028	dendritic cell differentiation	0.0200504709999153	0.0200504709999153	+1	FLT3,TGFBR2
GO:0050658	RNA transport	0.0200504709999153	0.0200504709999153	+1	NPM1,U2AF1,SETD2,TGFBR2
GO:1903428	positive regulation of reactive oxygen species biosynthetic process	0.020107917027625145	0.020107917027625145	+1	AKT1,TLR4
GO:0042471	ear morphogenesis	0.020113927580662348	0.020113927580662348	+1	SOX9,FGFR2
GO:0070670	response to interleukin-4	0.020144014966260695	0.020144014966260695	+1	GATA3
GO:0035510	DNA dealkylation	0.02018884750362351	0.02018884750362351	+1	TET2,USP9X
GO:0043647	inositol phosphate metabolic process	0.020250983450538433	0.020250983450538433	+1	PTEN
GO:0043576	regulation of respiratory gaseous exchange	0.0203313254013301	0.0203313254013301	+1	TSHZ3
GO:0045113	regulation of integrin biosynthetic process	0.020334513639973396	0.020334513639973396	+1	AR
GO:1901222	regulation of NIK/NF-kappaB signaling	0.02043164740940593	0.02043164740940593	+1	EGFR,TLR4,EP300
GO:0060996	dendritic spine development	0.020546042442161013	0.020546042442161013	+1	PTEN
GO:0045741	positive regulation of epidermal growth factor-activated receptor activity	0.020623202300791975	0.020623202300791975	+1	FBXW7
GO:0048146	positive regulation of fibroblast proliferation	0.020823079371610296	0.020823079371610296	+1	PDGFRA,CDKN1A
GO:0001654	eye development	0.020842528649844403	0.020842528649844403	+1	NF1,SOX9,WT1,PDGFRA
GO:0032091	negative regulation of protein binding	0.020901249807190256	0.020901249807190256	+1	AKT1,LRRK2,CDKN1A
GO:0034183	negative regulation of maintenance of mitotic sister chromatid cohesion	0.02103316962444832	0.02103316962444832	+1	ATRX
GO:0048934	peripheral nervous system neuron differentiation	0.02103316962444832	0.02103316962444832	+1	RUNX1
GO:0048935	peripheral nervous system neuron development	0.02103316962444832	0.02103316962444832	+1	RUNX1
GO:1905041	regulation of epithelium regeneration	0.02103316962444832	0.02103316962444832	+1	EPPK1
GO:0034092	negative regulation of maintenance of sister chromatid cohesion	0.02103316962444832	0.02103316962444832	+1	ATRX
GO:1903054	negative regulation of extracellular matrix organization	0.02103316962444832	0.02103316962444832	+1	NOTCH1
GO:0060977	coronary vasculature morphogenesis	0.02103316962444832	0.02103316962444832	+1	NOTCH1
GO:1901201	regulation of extracellular matrix assembly	0.02103316962444832	0.02103316962444832	+1	NOTCH1
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	0.02103316962444832	0.02103316962444832	+1	PTEN
GO:0030854	positive regulation of granulocyte differentiation	0.02103316962444832	0.02103316962444832	+1	RUNX1
GO:0060973	cell migration involved in heart development	0.02103316962444832	0.02103316962444832	+1	NOTCH1
GO:1990399	epithelium regeneration	0.02103316962444832	0.02103316962444832	+1	EPPK1
GO:2000737	negative regulation of stem cell differentiation	0.02103316962444832	0.02103316962444832	+1	NOTCH1
GO:0035886	vascular associated smooth muscle cell differentiation	0.02108673651886827	0.02108673651886827	+1	NOTCH1,KIT
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	0.021279135146528006	0.021279135146528006	+1	RB1
GO:1901970	positive regulation of mitotic sister chromatid separation	0.021279135146528006	0.021279135146528006	+1	RB1
GO:0033032	regulation of myeloid cell apoptotic process	0.021279135146528006	0.021279135146528006	+1	CDKN2A
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	0.021279135146528006	0.021279135146528006	+1	RB1
GO:0034393	positive regulation of smooth muscle cell apoptotic process	0.021279135146528006	0.021279135146528006	+1	CDKN2A
GO:0044380	protein localization to cytoskeleton	0.02134934234478733	0.02134934234478733	+1	APC
GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	0.02134934234478733	0.02134934234478733	+1	NFE2L2
GO:0032656	regulation of interleukin-13 production	0.02134934234478733	0.02134934234478733	+1	GATA3
GO:0009713	catechol-containing compound biosynthetic process	0.02134934234478733	0.02134934234478733	+1	GATA3
GO:0001935	endothelial cell proliferation	0.02134934234478733	0.02134934234478733	+1	NF1,NRAS,AKT1
GO:0042423	catecholamine biosynthetic process	0.02134934234478733	0.02134934234478733	+1	GATA3
GO:0035924	cellular response to vascular endothelial growth factor stimulus	0.021372696008486226	0.021372696008486226	+1	NOTCH1,PDGFRA,EGR3
GO:0045589	regulation of regulatory T cell differentiation	0.021388798128139406	0.021388798128139406	+1	RUNX1,CBFB
GO:0008306	associative learning	0.02151302562719234	0.02151302562719234	+1	NF1
GO:0002052	positive regulation of neuroblast proliferation	0.02151302562719234	0.02151302562719234	+1	CTNNB1
GO:0150063	visual system development	0.021658055238982916	0.021658055238982916	+1	NF1,SOX9,WT1,PDGFRA
GO:0035564	regulation of kidney size	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:1905289	regulation of CAMKK-AMPK signaling cascade	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:2000172	regulation of branching morphogenesis of a nerve	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:1902499	positive regulation of protein autoubiquitination	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:1902822	regulation of late endosome to lysosome transport	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:0040019	positive regulation of embryonic development	0.0217442227220189	0.0217442227220189	+1	GATA3,FOXA2
GO:2000468	regulation of peroxidase activity	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:0022028	tangential migration from the subventricular zone to the olfactory bulb	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:0014041	regulation of neuron maturation	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:0008156	negative regulation of DNA replication	0.0217442227220189	0.0217442227220189	+1	CHEK2,ATR
GO:1903335	regulation of vacuolar transport	0.0217442227220189	0.0217442227220189	+1	LRRK2
GO:0045576	mast cell activation	0.02192133940389403	0.02192133940389403	+1	PIK3CG,KIT
GO:2000741	positive regulation of mesenchymal stem cell differentiation	0.021974195384608822	0.021974195384608822	+1	SOX9
GO:0106027	neuron projection organization	0.021974195384608822	0.021974195384608822	+1	PTEN
GO:0072289	metanephric nephron tubule formation	0.021974195384608822	0.021974195384608822	+1	SOX9
GO:0072174	metanephric tubule formation	0.021974195384608822	0.021974195384608822	+1	SOX9
GO:0072033	renal vesicle formation	0.021974195384608822	0.021974195384608822	+1	SOX9
GO:1902732	positive regulation of chondrocyte proliferation	0.021974195384608822	0.021974195384608822	+1	SOX9
GO:0097681	double-strand break repair via alternative nonhomologous end joining	0.021974195384608822	0.021974195384608822	+1	POLQ
GO:0048041	focal adhesion assembly	0.021974195384608822	0.021974195384608822	+1	PTEN
GO:0032330	regulation of chondrocyte differentiation	0.021981122485972015	0.021981122485972015	+1	SOX9,PTPN11
GO:0042098	T cell proliferation	0.022083877332545673	0.022083877332545673	+1	CDKN2A,PIK3CG,TGFBR2,MAPK8IP1
GO:0030510	regulation of BMP signaling pathway	0.022234035207480716	0.022234035207480716	+1	NOTCH1,SMAD4,SMAD2
GO:0071500	cellular response to nitrosative stress	0.022325831040597606	0.022325831040597606	+1	ATM
GO:0010832	negative regulation of myotube differentiation	0.022325831040597606	0.022325831040597606	+1	NOTCH1
GO:0002329	pre-B cell differentiation	0.022325831040597606	0.022325831040597606	+1	ATM
GO:0006349	regulation of gene expression by genetic imprinting	0.022404936641122922	0.022404936641122922	+1	DNMT3A
GO:0071392	cellular response to estradiol stimulus	0.02249320100084725	0.02249320100084725	+1	EGFR
GO:1905820	positive regulation of chromosome separation	0.02249320100084725	0.02249320100084725	+1	RB1
GO:0031297	replication fork processing	0.022500671939734086	0.022500671939734086	+1	ATRX,BRCA2
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.022503631667158422	0.022503631667158422	+1	PTEN
GO:0048384	retinoic acid receptor signaling pathway	0.022569317960919953	0.022569317960919953	+1	ASXL1,EZH2
GO:0001302	replicative cell aging	0.02278539202375772	0.02278539202375772	+1	CHEK2
GO:0030279	negative regulation of ossification	0.02278539202375772	0.02278539202375772	+1	NOTCH1,SOX9
GO:1903721	positive regulation of I-kappaB phosphorylation	0.022940846477887814	0.022940846477887814	+1	AKT1
GO:0010746	regulation of long-chain fatty acid import across plasma membrane	0.022940846477887814	0.022940846477887814	+1	AKT1
GO:0032077	positive regulation of deoxyribonuclease activity	0.022940846477887814	0.022940846477887814	+1	AKT1
GO:0036216	cellular response to stem cell factor stimulus	0.022950837661770262	0.022950837661770262	+1	KIT
GO:0038162	erythropoietin-mediated signaling pathway	0.022950837661770262	0.022950837661770262	+1	KIT
GO:1905643	positive regulation of DNA methylation	0.022950837661770262	0.022950837661770262	+1	WT1
GO:0072284	metanephric S-shaped body morphogenesis	0.022950837661770262	0.022950837661770262	+1	WT1
GO:0035502	metanephric part of ureteric bud development	0.022950837661770262	0.022950837661770262	+1	WT1
GO:0090194	negative regulation of glomerulus development	0.022950837661770262	0.022950837661770262	+1	WT1
GO:2000194	regulation of female gonad development	0.022950837661770262	0.022950837661770262	+1	WT1
GO:1904953	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	0.022950837661770262	0.022950837661770262	+1	CTNNB1
GO:0036215	response to stem cell factor	0.022950837661770262	0.022950837661770262	+1	KIT
GO:0060374	mast cell differentiation	0.022950837661770262	0.022950837661770262	+1	KIT
GO:0038109	Kit signaling pathway	0.022950837661770262	0.022950837661770262	+1	KIT
GO:0072125	negative regulation of glomerular mesangial cell proliferation	0.022950837661770262	0.022950837661770262	+1	WT1
GO:0044387	negative regulation of protein kinase activity by regulation of protein phosphorylation	0.02299179095259549	0.02299179095259549	+1	NPM1
GO:0030218	erythrocyte differentiation	0.02299179095259549	0.02299179095259549	+1	KIT,ACVR1B,ACVR2A
GO:0000055	ribosomal large subunit export from nucleus	0.02299179095259549	0.02299179095259549	+1	NPM1
GO:0045639	positive regulation of myeloid cell differentiation	0.02299179095259549	0.02299179095259549	+1	RUNX1,ACVR1B,ACVR2A
GO:0000056	ribosomal small subunit export from nucleus	0.02299179095259549	0.02299179095259549	+1	NPM1
GO:0050868	negative regulation of T cell activation	0.023146682767730752	0.023146682767730752	+1	CDKN2A,RUNX1
GO:0031644	regulation of nervous system process	0.023200478099145327	0.023200478099145327	+1	PTEN
GO:1903010	regulation of bone development	0.023352058024013134	0.023352058024013134	+1	FBXW7
GO:0048880	sensory system development	0.023352058024013134	0.023352058024013134	+1	NF1,SOX9,WT1,PDGFRA
GO:0032933	SREBP signaling pathway	0.023352058024013134	0.023352058024013134	+1	FBXW7
GO:0050672	negative regulation of lymphocyte proliferation	0.023379440705530784	0.023379440705530784	+1	CDKN2A,ATM
GO:0072277	metanephric glomerular capillary formation	0.023429220107532792	0.023429220107532792	+1	PDGFRA
GO:0072276	metanephric glomerulus vasculature morphogenesis	0.023429220107532792	0.023429220107532792	+1	PDGFRA
GO:0072275	metanephric glomerulus morphogenesis	0.023429220107532792	0.023429220107532792	+1	PDGFRA
GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway	0.023429220107532792	0.023429220107532792	+1	PDGFRA
GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	0.023429220107532792	0.023429220107532792	+1	PDGFRA
GO:0071499	cellular response to laminar fluid shear stress	0.023564012236428077	0.023564012236428077	+1	NFE2L2
GO:0045066	regulatory T cell differentiation	0.023564012236428077	0.023564012236428077	+1	RUNX1,CBFB
GO:0032872	regulation of stress-activated MAPK cascade	0.023564012236428077	0.023564012236428077	+1	EGFR,MAP2K4,MAPK8IP1,MECOM,NCOR1
GO:0032616	interleukin-13 production	0.023564012236428077	0.023564012236428077	+1	GATA3
GO:0031503	protein-containing complex localization	0.023575858912628454	0.023575858912628454	+1	NPM1,ATM,U2AF1,SETD2,ATR
GO:1905636	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.02365622489884154	0.02365622489884154	+1	EP300
GO:0007416	synapse assembly	0.02365622489884154	0.02365622489884154	+1	PTEN,CDH1
GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	0.02365622489884154	0.02365622489884154	+1	EP300
GO:0046640	regulation of alpha-beta T cell proliferation	0.02388579245556192	0.02388579245556192	+1	TGFBR2,MAPK8IP1
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	0.023905089748554466	0.023905089748554466	+1	ATM,ATR
GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	0.023905089748554466	0.023905089748554466	+1	FGFR2
GO:0060601	lateral sprouting from an epithelium	0.023905089748554466	0.023905089748554466	+1	FGFR2
GO:0071865	regulation of apoptotic process in bone marrow cell	0.023905089748554466	0.023905089748554466	+1	FGFR2
GO:0071839	apoptotic process in bone marrow cell	0.023905089748554466	0.023905089748554466	+1	FGFR2
GO:0032808	lacrimal gland development	0.023905089748554466	0.023905089748554466	+1	FGFR2
GO:0032945	negative regulation of mononuclear cell proliferation	0.023976745970130876	0.023976745970130876	+1	CDKN2A,ATM
GO:0007263	nitric oxide mediated signal transduction	0.024045244057111885	0.024045244057111885	+1	EGFR
GO:0003016	respiratory system process	0.024045244057111885	0.024045244057111885	+1	TSHZ3
GO:0045112	integrin biosynthetic process	0.024048797142667836	0.024048797142667836	+1	AR
GO:1901985	positive regulation of protein acetylation	0.02405795717532572	0.02405795717532572	+1	BRCA1,SMAD4
GO:0060765	regulation of androgen receptor signaling pathway	0.02410227957147271	0.02410227957147271	+1	EP300,NCOR1
GO:0045648	positive regulation of erythrocyte differentiation	0.024191606395241535	0.024191606395241535	+1	ACVR1B,ACVR2A
GO:0070302	regulation of stress-activated protein kinase signaling cascade	0.024279651989206112	0.024279651989206112	+1	EGFR,MAP2K4,MAPK8IP1,MECOM,NCOR1
GO:2000774	positive regulation of cellular senescence	0.024302206743075507	0.024302206743075507	+1	CDKN2A
GO:0061548	ganglion development	0.024302206743075507	0.024302206743075507	+1	CTNNB1
GO:0030952	establishment or maintenance of cytoskeleton polarity	0.024302206743075507	0.024302206743075507	+1	ARHGAP35
